"","Mun_Code","rain_total","wind_max","track_min_dist","blue_ss_frac","blue_ls_frac","red_ls_frac","orange_ls_frac","yellow_ss_frac","red_ss_frac","orange_ss_frac","yellow_ls_frac","roof_strong_wall_strong","roof_strong_wall_light","roof_strong_wall_salv","roof_light_wall_strong","roof_light_wall_light","roof_light_wall_salv","roof_salv_wall_strong","roof_salv_wall_light","roof_salv_wall_salv","Municipality","region","island_groups","wind_blue_ss","wind_yellow_ss","wind_orange_ss","wind_red_ss","rain_blue_ls","rain_yellow_ls","rain_orange_ls","rain_red_ls","Cluster"
"340","PH051715000",287.239285714286,51.2559064897042,1.07521135694684,0,0,0,0,0,0,0,0,52.5603940270503,11.9458994605582,0.0469079821749667,2.7753889453522,31.4596200453444,0.226721913845673,0.0078179970291611,0.273629896020639,0.508169806895473,"Goa","Bicol Region","Luzon",0,0,0,0,0,0,0,0,1
"341","PH035407000",287.239285714286,51.2559064897042,1.07521135694684,0,0,0,0,0,0,0,0,92.1486941195321,6.19291780163435,0.0320461464508892,0.164236500560807,1.16167280884474,0,0.0160230732254446,0.0240346098381669,0.152219195641724,"Guagua","Central Luzon","Luzon",0,0,0,0,0,0,0,0,5
"342","PH056208000",287.239285714286,51.2559064897042,1.07521135694684,21.2,1.11,0,0,1.11,21.2,0.03,0,58.5996729597146,8.81522223873941,0.156087408949011,7.16515534413557,24.2827411922105,0.356771220454883,0.0148654675189534,0.0520291363163371,0.133789207670581,"Gubat","Bicol Region","Luzon",1086.62521758173,56.8940562035717,1.53767719469113,1086.62521758173,318.835607142857,0,0,0,2
"343","PH031408000",287.239285714286,51.2559064897042,1.07521135694684,0,0,0,0,0,0,0,0,93.1881066362159,4.9936316922131,0.184461328999956,0.175677456190434,0.878387280952172,0.0131758092142825,0.0131758092142825,0.0570951732618911,0.158109710571391,"Guiguinto","Central Luzon","Luzon",0,0,0,0,0,0,0,0,5
"344","PH034911000",287.239285714286,51.2559064897042,1.07521135694684,0,0,0,0,0,0,0,0,78.6195939982348,13.3168578993822,0.0847308031774051,0.427184466019418,7.10679611650485,0.0070609002647837,0.0141218005295675,0.0917917034421888,0.088261253309797,"Guimba","Central Luzon","Luzon",0,0,0,0,0,0,0,0,5
"345","PH063020000",287.239285714286,51.2559064897042,1.07521135694684,0,0,0,0,0,0,0,0,56.4329841525651,32.232070910556,0.08058017727639,0.765511684125705,9.54875100725222,0.02686005909213,0,0.02686005909213,0,"Guimbal","Western Visayas","Visayas",0,0,0,0,0,0,0,0,1
"346","PH045618000",287.239285714286,51.2559064897042,1.07521135694684,1.69,2.09,0.06,0,2.03,1.67,0,0.03,44.1849052900186,18.510158013544,0.107959564235941,2.42418294238885,33.8109726175287,0.333693198547453,0,0.0785160467170478,0.186475610952989,"Guinayangan","CALABARZON","Luzon",86.6224819676001,104.0494901741,0,85.597363837806,600.330107142858,8.61717857142858,0,17.2343571428572,3
"347","PH050504000",287.239285714286,51.2559064897042,1.07521135694684,0,0,0,0,0,0,0,0,61.9897103232301,6.26328151213511,0.123028743988368,8.01923722178727,22.9616374007382,0.173358684710882,0.0335532938150095,0.156582037803378,0.190135331618387,"Guinobatan","Bicol Region","Luzon",0,0,0,0,0,0,0,0,5
"348","PH082609000",287.239285714286,51.2559064897042,1.07521135694684,13.1,1.67,0,0,1.67,13.14,0.02,0,34.9039857995804,60.6341778279813,1.44424721639503,0.177505244473132,2.10585767306761,0.145231563659835,0.0242052606099725,0.112957882846539,0.298531547522995,"Guiuan","Eastern Visayas","Visayas",671.452375015125,85.597363837806,1.02511812979408,673.502611274713,479.689607142858,0,0,0,1
"349","PH045619000",287.239285714286,51.2559064897042,1.07521135694684,7,3.07,0.03,0,3.04,6.95,0,0.05,56.8131994923272,21.4837890850352,0.963424483673705,1.60955347871236,17.1224183685243,0.276912426445137,0.034614053305642,0.121149186569747,0.317295488635053,"Gumaca","CALABARZON","Luzon",358.791345427929,155.817955728701,0,356.228550103444,881.824607142858,14.3619642857143,0,8.61717857142858,3
"350","PH031409000",287.239285714286,51.2559064897042,1.07521135694684,14.2,1.47,0,0,1.47,9.91,4.34,0,89.5909359468947,6.30452160011122,0.132068258436729,0.496993709380322,2.48844402738679,0.0312793243665936,0.0660341292183644,0.11816633649602,0.253710075417927,"Hagonoy","Central Luzon","Luzon",727.8338721538,75.3461825398652,222.450634165316,507.946033312969,422.24175,0,0,0,2
"351","PH060608000",287.239285714286,51.2559064897042,1.07521135694684,0,0,0,0,0,0,0,0,44.2434053899629,26.6355585182364,0.0952290258070659,2.32358822969241,24.5786115608037,0.0380916103228263,0,0.0285687077421198,0.0761832206456527,"Hamtic","Western Visayas","Visayas",0,0,0,0,0,0,0,0,1
"352","PH030805000",287.239285714286,51.2559064897042,1.07521135694684,0.77,2.44,0,0,2.44,0.7,0.05,0.01,81.6844919786096,8.37320574162679,0.450323670137912,1.60427807486631,7.06445257528849,0.140726146918097,0.0351815367295243,0.0562904587672389,0.316633830565719,"Hermosa","Central Luzon","Luzon",39.4670479970722,125.064411834878,2.56279532448521,35.8791345427929,700.863857142858,2.87239285714286,0,0,5
"353","PH082610000",287.239285714286,51.2559064897042,1.07521135694684,0,0,0,0,0,0,0,0,28.3138401559454,62.962962962963,2.63157894736842,0.43859649122807,4.48343079922027,0.43859649122807,0,0.146198830409357,0.292397660818713,"Hernani","Eastern Visayas","Visayas",0,0,0,0,0,0,0,0,4
"354","PH083719000",287.239285714286,51.2559064897042,1.07521135694684,10.3,1.17,0,0,1.17,9.77,0.58,0,51.1381830838844,31.5837104072398,0.1253045596937,1.4549251653324,14.8207448659937,0.0974591019839888,0.0278454577097111,0.0348068221371388,0.090497737556561,"Hilongos","Eastern Visayas","Visayas",527.935836843953,59.9694105929539,29.7284257640284,500.77020640441,336.069964285715,0,0,0,1
"355","PH086008000",287.239285714286,51.2559064897042,1.07521135694684,0,1.1,1.1,0,0,0,0,0,26.8608414239482,49.3347716648688,1.11470693994966,0.862998921251348,20.3523912261776,0.791082344480403,0,0.215749730312837,0.143833153541891,"Hinabangan","Eastern Visayas","Visayas",0,0,0,0,315.963214285715,0,0,315.963214285715,1
"356","PH083720000",287.239285714286,51.2559064897042,1.07521135694684,0.1,0.5,0.05,0,0.45,0.1,0,0,60.6534375626378,20.9460813790339,0.320705552214873,1.48326317899379,15.7546602525556,0.0801763880537181,0.0200440970134295,0.160352776107436,0.200440970134295,"Hindang","Eastern Visayas","Visayas",5.12559064897042,23.0651579203669,0,5.12559064897042,143.619642857143,0,0,14.3619642857143,5
"357","PH142709000",287.239285714286,51.2559064897042,1.07521135694684,0,0,0,0,0,0,0,0,58.2191780821918,39.8727984344423,0.195694716242661,0.0978473581213307,0.440313111545988,0,0,0,0,"Hingyon","Cordillera Administrative Region","Luzon",0,0,0,0,0,0,0,0,1
"358","PH086403000",287.239285714286,51.2559064897042,1.07521135694684,32.8,1.5,0.3,0,1.2,32.65,0.11,0.04,59.2490974729242,26.0361010830325,0.0433212996389891,1.09747292418773,13.2707581227437,0.0288808664259927,0,0.0144404332129963,0.0288808664259927,"Hinunangan","Eastern Visayas","Visayas",1681.1937328623,61.507087787645,5.63814971386746,1673.50534688884,430.858928571429,11.4895714285714,0,86.1717857142858,2
"359","PH086404000",287.239285714286,51.2559064897042,1.07521135694684,22.3,1.6,0,0,1.6,22.3,0,0.08,59.1702337833388,15.7721435627264,0.032927230819888,3.25979585116892,21.6002634178466,0.0987816924596641,0,0,0,"Hinundayan","Eastern Visayas","Visayas",1143.0067147204,82.0094503835267,0,1143.0067147204,459.582857142858,22.9791428571429,0,0,2
"360","PH142702000",287.239285714286,51.2559064897042,1.07521135694684,0,2.01,2.01,0,0,0,0,0,36.6683857658587,62.7127385250129,0.103145951521403,0,0.36101083032491,0.0515729757607014,0,0,0.0515729757607014,"Hungduan","Cordillera Administrative Region","Luzon",0,0,0,0,577.350964285715,0,0,577.350964285715,1
"361","PH037105000",287.239285714286,51.2559064897042,1.07521135694684,51.5,0.42,0.09,0,0.33,51.47,0.02,0.03,84.3231441048035,6.41921397379913,0.183406113537118,0.637554585152838,7.79039301310044,0.0174672489082969,0.0087336244541484,0.0174672489082969,0.305676855895196,"Iba","Central Luzon","Luzon",2639.67918421977,16.9144491416024,1.02511812979408,2638.14150702508,120.6405,8.61717857142858,0,25.8515357142857,2
"362","PH041010000",287.239285714286,51.2559064897042,1.07521135694684,0,0,0,0,0,0,0,0,87.1970012494794,10.2540608079967,0.0499791753436068,0.299875052061641,1.90753852561433,0.0083298625572678,0.0083298625572678,0.083298625572678,0.0666389004581424,"Ibaan","CALABARZON","Luzon",0,0,0,0,0,0,0,0,5
"363","PH060406000",287.239285714286,51.2559064897042,1.07521135694684,0,0,0,0,0,0,0,0,59.5919860945934,20.6934406733144,0.247003933766353,2.18644222852438,16.6224499130912,0.15552099533437,0.0182965876863964,0.0731863507455859,0.173817583020767,"Ibajay","Western Visayas","Visayas",0,0,0,0,0,0,0,0,5
"364","PH063021000",287.239285714286,51.2559064897042,1.07521135694684,0,0.86,0.86,0,0,0,0,0,37.8370666286203,59.8088172349836,0,0.0428021115708374,1.84049079754601,0,0,0,0,"Igbaras","Western Visayas","Visayas",0,0,0,0,247.025785714286,0,0,247.025785714286,1
"365","PH063022000",287.239285714286,51.2559064897042,1.07521135694684,0,0,0,0,0,0,0,0,68.0632220971285,26.6037797719895,0.43940669166111,0.175981286958803,3.35894717282237,0.0655830883076284,0.0557456250614841,0.0983746324614426,0.190190956092122,"","Western Visayas","Visayas",0,0,0,0,0,0,0,0,5
"366","PH042109000",287.239285714286,51.2559064897042,1.07521135694684,0.78,0.2,0,0,0.2,0.75,0.03,0,93.1421551126698,5.55473885377071,0.179557720982002,0.0976541991305626,0.267761513745091,0.0052502257597076,0.031501354558246,0.228909843123254,0.291912552239746,"","CALABARZON","Luzon",39.9796070619693,10.2511812979408,1.53767719469113,38.4419298672781,57.4478571428572,0,0,0,5
"367","PH071224000",287.239285714286,51.2559064897042,1.07521135694684,0,0,0,0,0,0,0,0,45.2585325975884,37.7682403433476,0.398528510116493,0.582464745554874,15.2053954629062,0.275904353157572,0.0510933987328837,0.0510933987328837,0.0204373594931534,"Inabanga","Central Visayas","Visayas",0,0,0,0,0,0,0,0,1
"368","PH042110000",287.239285714286,51.2559064897042,1.07521135694684,0.04,0,0,0,0,0,0,0.04,88.4976684463067,9.22484287355545,0.432520105426776,0.0608231398256403,1.04075150368318,0.0135162532945867,0.0540650131783469,0.155436912887747,0.108130026356694,"Indang","CALABARZON","Luzon",2.05023625958817,0,0,0,0,11.4895714285714,0,0,5
"369","PH015520000",287.239285714286,51.2559064897042,1.07521135694684,17.2,0.77,0.1,0,0.67,17.22,0,0,61.067335243553,15.5085959885387,0.250716332378223,1.71919770773639,18.8753581661891,0.143266475644699,0.0179083094555873,0.0716332378223495,0.0716332378223495,"Infanta","Ilocos Region","Luzon",881.601591622912,34.3414573481018,0,882.626709752706,221.17425,0,0,28.7239285714286,5
"370","PH045620000",287.239285714286,51.2559064897042,1.07521135694684,33.1,2.68,0.13,0,2.55,32.81,0.39,0,62.3542476401999,14.646184218644,0.314640014806589,3.20192485656117,17.6815349497193,1.15984946634586,0.0246776482201246,0.240607070146215,0.129557653155654,"Infanta","CALABARZON","Luzon",1696.57050480921,130.702561548746,19.9898035309846,1681.7062919272,769.801285714286,0,0,37.3411071428572,2
"371","PH083721000",287.239285714286,51.2559064897042,1.07521135694684,0,0,0,0,0,0,0,0,63,28.0612244897959,0,0.714285714285714,7.44897959183674,0.0204081632653061,0.0204081632653061,0,0,"Inopacan","Eastern Visayas","Visayas",0,0,0,0,0,0,0,0,5
"372","PH133909000",287.239285714286,51.2559064897042,1.07521135694684,5,0.34,0,0,0.34,5,0,0,100,0,0,0,0,0,0,0,0,"","National Capital Region","Luzon",256.279532448521,17.4270082064994,0,256.279532448521,97.6613571428572,0,0,0,5
"373","PH051716000",287.239285714286,51.2559064897042,1.07521135694684,0,0,0,0,0,0,0,0,67.4540682414698,9.92310171754846,0.138140627158447,3.30156098908689,18.4786112262283,0.0966984390109131,0.0552562508633789,0.10590781415481,0.0920937514389648,"","Bicol Region","Luzon",0,0,0,0,0,0,0,0,5
"374","PH056209000",287.239285714286,51.2559064897042,1.07521135694684,0,0.25,0.25,0,0,0,0,0,50.2852128126371,3.54541465555068,0.0526546731022378,19.412022817025,25.7218078104432,0.184291355857832,0.0438788942518648,0.298376480912681,0.0702062308029837,"Irosin","Bicol Region","Luzon",0,0,0,0,71.8098214285715,0,0,71.8098214285715,3
"375","PH083722000",287.239285714286,51.2559064897042,1.07521135694684,0.09,0.29,0.29,0,0,0,0,0.09,48.379276286253,40.0017958157493,0.799138008440334,0.457933016072551,8.38645954925025,0.134686181197809,0.0179581574930412,0.125707102451288,1.15830115830116,"Isabel","Eastern Visayas","Visayas",4.61303158407338,0,0,0,83.2993928571429,25.8515357142857,0,83.2993928571429,1
"376","PH141106000",287.239285714286,51.2559064897042,1.07521135694684,0.06,1.46,1.43,0.03,0,0,0,0.06,91.9177696423543,5.59701492537313,0.288651084201633,0.0563221627710504,1.45733596170093,0.0352013517319065,0.0070402703463813,0.0563221627710504,0.450577302168403,"Itogon","Cordillera Administrative Region","Luzon",3.07535438938225,0,0,0,419.369357142858,17.2343571428572,8.61717857142858,410.752178571429,5
"377","PH061905000",287.239285714286,51.2559064897042,1.07521135694684,0,0,0,0,0,0,0,0,51.9027484143763,36.892177589852,0.619148293566898,0.437934158864391,8.38115372999094,0.13591060102688,0.0302023557837511,0.483237692540018,0.317124735729387,"Ivisan","Western Visayas","Visayas",0,0,0,0,0,0,0,0,1
"378","PH034912000",287.239285714286,51.2559064897042,1.07521135694684,0,0,0,0,0,0,0,0,84.1836154982388,9.72616748096807,0.136348142256562,0.346551528235428,5.02215657311669,0.028405862970117,0.028405862970117,0.119304624474491,0.142029314850585,"Jaen","Central Luzon","Luzon",0,0,0,0,0,0,0,0,5
"379","PH045807000",287.239285714286,51.2559064897042,1.07521135694684,0,0.21,0.21,0,0,0,0,0,83.4844938560562,11.8344060854301,0.336454066705676,0.409596255119953,2.29666471620831,0.0292568753657109,0.0146284376828554,0.102399063779988,0.365710942071387,"Jala-Jala","CALABARZON","Luzon",0,0,0,0,60.32025,0,0,60.32025,5
"380","PH061906000",287.239285714286,51.2559064897042,1.07521135694684,0,0,0,0,0,0,0,0,31.4754098360656,41.6744730679157,0.175644028103044,1.15925058548009,24.519906323185,0.081967213114754,0,0.163934426229508,0.187353629976581,"Jamindan","Western Visayas","Visayas",0,0,0,0,0,0,0,0,1
"381","PH063023000",287.239285714286,51.2559064897042,1.07521135694684,0,0.53,0.53,0,0,0,0,0,39.116879350348,52.5594547563805,0.0362529002320185,0.319025522041763,7.35933874709977,0.0145011600928074,0,0.0072505800464037,0.0072505800464037,"Janiuay","Western Visayas","Visayas",0,0,0,0,152.236821428572,0,0,152.236821428572,1
"382","PH083723000",287.239285714286,51.2559064897042,1.07521135694684,0,0.05,0.05,0,0,0,0,0,44.686140459913,34.389890200953,2.52744976175678,0.538636834472757,9.15682618603688,1.22229127822664,0.486844831158069,1.68841930805884,4.72343070229956,"Jaro","Eastern Visayas","Visayas",0,0,0,0,14.3619642857143,0,0,14.3619642857143,4
"383","PH083724000",287.239285714286,51.2559064897042,1.07521135694684,0,0.51,0.51,0,0,0,0,0,50.2839959906448,34.3635148680254,0.300701637153358,1.50350818576679,12.6127631139325,0.0334112930170397,0,0.116939525559639,0.0167056465085198,"Javier","Eastern Visayas","Visayas",0,0,0,0,146.492035714286,0,0,146.492035714286,1
"384","PH086009000",287.239285714286,51.2559064897042,1.07521135694684,0,0.14,0.14,0,0,0,0,0,30.5433942827711,32.397630697914,0.0515065670873036,1.18465104300798,35.5910378573268,0.103013134174607,0,0.0257532835436518,0,"Jiabong","Eastern Visayas","Visayas",0,0,0,0,40.2135,0,0,40.2135,1
"385","PH082611000",287.239285714286,51.2559064897042,1.07521135694684,0,0,0,0,0,0,0,0,12.7832655432888,45.4968041836142,0.348634514816967,0.232423009877978,39.6281231841952,0.232423009877978,0,0.116211504938989,0.0581057524694944,"Jipapad","Eastern Visayas","Visayas",0,0,0,0,0,0,0,0,1
"386","PH045621000",287.239285714286,51.2559064897042,1.07521135694684,1.08,4.55,0,0,4.55,1.08,0,0,15.1116951379763,2.10249671484888,0,11.2352168199737,59.1327201051248,0.26281208935611,1.24835742444152,10.6438896189225,0.0657030223390276,"Jomalig","CALABARZON","Luzon",55.3563790088805,233.214374528154,0,55.3563790088805,1306.93875,0,0,0,4
"387","PH023115000",287.239285714286,51.2559064897042,1.07521135694684,0,0.5,0,0,0.5,0,0,0,73.5653988428341,20.4021625723229,0.445793417433368,0.151759461253912,4.26823484776629,0.151759461253912,0.018969932656739,0.0948496632836953,0.256094090865977,"Jones","Cagayan Valley","Luzon",0,25.6279532448521,0,0,143.619642857143,0,0,0,5
"388","PH067902000",287.239285714286,51.2559064897042,1.07521135694684,0,0,0,0,0,0,0,0,45.1830443159923,45.3877649325626,0.0842967244701348,0.228805394990366,8.22495183044316,0.0602119460500963,0.0120423892100192,0.0963391136801541,0.15655105973025,"Jordan","Western Visayas","Visayas",0,0,0,0,0,0,0,0,1
"389","PH051605000",287.239285714286,51.2559064897042,1.07521135694684,0,0.04,0,0,0.04,0,0,0,50.3176145280622,16.179657723638,0.16441222629101,4.90994693969061,27.6362005829161,0.343771018608475,0.0149465660264554,0.0523129810925939,0.186832075330693,"Jose Panganiban","Bicol Region","Luzon",0,2.05023625958817,0,0,11.4895714285714,0,0,0,1
"390","PH050505000",287.239285714286,51.2559064897042,1.07521135694684,0,0,0,0,0,0,0,0,32.9309892416689,8.39674626082393,0.104959328260299,9.00026239832065,49.1734452899502,0.341117816845972,0,0,0,"Jovellar","Bicol Region","Luzon",0,0,0,0,0,0,0,0,1
"391","PH056210000",287.239285714286,51.2559064897042,1.07521135694684,6.44,2.72,0.45,0,2.26,6.44,0,0,52.9234478601567,9.56901748040989,0.135623869801085,7.09764918625678,30.0331525015069,0.210970464135021,0,0.0301386377335744,0,"Juban","Bicol Region","Luzon",330.088037793695,115.838348666731,0,330.088037793695,781.290857142858,0,0,129.257678571429,3
"392","PH083725000",287.239285714286,51.2559064897042,1.07521135694684,0,0,0,0,0,0,0,0,27.8244876510772,58.9595375722543,2.07566999474514,0.367840252233316,4.88702049395691,1.89174986862848,0.183920126116658,0.630583289542827,2.44351024697846,"Julita","Eastern Visayas","Visayas",0,0,0,0,0,0,0,0,4
"393","PH141107000",287.239285714286,51.2559064897042,1.07521135694684,0,0,0,0,0,0,0,0,74.7631352282515,19.695664656905,0.229687051392478,0.143554407120299,2.72753373528567,0.114843525696239,0,0.172265288544358,0.258397932816538,"Kabayan","Cordillera Administrative Region","Luzon",0,0,0,0,0,0,0,0,5
"394","PH043409000",287.239285714286,51.2559064897042,1.07521135694684,0,0,0,0,0,0,0,0,61.1665688001566,32.9614405950284,0.469759248385202,0.0195733020160501,1.83989038950871,0.0195733020160501,0.0391466040321002,1.25269132902721,0.841651986690155,"Kalayaan","CALABARZON","Luzon",0,0,0,0,0,0,0,0,5
"395","PH060407000",287.239285714286,51.2559064897042,1.07521135694684,0,0,0,0,0,0,0,0,62.7024291497976,12.5506072874494,0.095591542959964,5.22941970310391,18.9777327935223,0.0843454790823211,0.0337381916329284,0.11808367071525,0.0506072874493927,"Kalibo","Western Visayas","Visayas",0,0,0,0,0,0,0,0,5
"396","PH083726000",287.239285714286,51.2559064897042,1.07521135694684,0,0,0,0,0,0,0,0,45.1736545682103,43.194618272841,3.04286608260325,0.578848560700876,4.68554443053817,0.735294117647059,0.0782227784730913,0.242490613266583,0.758760951188986,"Kananga","Eastern Visayas","Visayas",0,0,0,0,0,0,0,0,4
"397","PH141108000",287.239285714286,51.2559064897042,1.07521135694684,0.13,4.33,4.33,0,0,0,0,0.13,89.0081068192656,7.8206962327134,0.357653791130186,0.143061516452074,0.834525512637101,0,0,0,0,"Kapangan","Cordillera Administrative Region","Luzon",6.66326784366155,0,0,0,1243.74610714286,37.3411071428572,0,1243.74610714286,3
